"location","date","new_cases"
"Belgium",2020-07-11,112
"Belgium",2020-07-12,238
"Belgium",2020-07-13,0
"Belgium",2020-07-14,74
"Belgium",2020-07-15,91
"Belgium",2020-07-16,366
"Belgium",2020-07-17,261
"Belgium",2020-07-18,207
"Belgium",2020-07-19,0
"Belgium",2020-07-20,388
"Belgium",2020-07-21,164
"Belgium",2020-07-22,369
"Belgium",2020-07-23,220
"Belgium",2020-07-24,352
"Belgium",2020-07-25,528
"Belgium",2020-07-26,299
"Belgium",2020-07-27,402
"Belgium",2020-07-28,234
"Belgium",2020-07-29,673
"Belgium",2020-07-30,671
"Belgium",2020-07-31,745
"Belgium",2020-08-01,651
"Belgium",2020-08-02,447
"Belgium",2020-08-03,465
"Belgium",2020-08-04,334
"Belgium",2020-08-05,510
"Belgium",2020-08-06,858
"Belgium",2020-08-07,768
"Belgium",2020-08-08,617
"Belgium",2020-08-09,751
"Belgium",2020-08-10,468
"Belgium",2020-08-11,388
"Belgium",2020-08-12,639
"Belgium",2020-08-13,544
"Belgium",2020-08-14,922
"Belgium",2020-08-15,756
"Belgium",2020-08-16,454
"Belgium",2020-08-17,211
"Belgium",2020-08-18,363
"Belgium",2020-08-19,582
"Belgium",2020-08-20,699
"Belgium",2020-08-21,716
"Belgium",2020-08-22,574
"Belgium",2020-08-23,468
"Belgium",2020-08-24,156
"Belgium",2020-08-25,355
"Belgium",2020-08-26,583
"Belgium",2020-08-27,470
"Belgium",2020-08-28,452
"Belgium",2020-08-29,647
"Belgium",2020-08-30,443
"Belgium",2020-08-31,194
"Belgium",2020-09-01,251
"Belgium",2020-09-02,424
"Belgium",2020-09-03,633
"Belgium",2020-09-04,630
"Belgium",2020-09-05,651
"Belgium",2020-09-06,542
"Belgium",2020-09-07,402
"Belgium",2020-09-08,372
"Belgium",2020-09-09,550
"Belgium",2020-09-10,877
"Belgium",2020-09-11,969
"Belgium",2020-09-12,941
"Belgium",2020-09-13,977
"Belgium",2020-09-14,851
"Belgium",2020-09-15,489
"Belgium",2020-09-16,1153
"Belgium",2020-09-17,2028
"Belgium",2020-09-18,1673
"Belgium",2020-09-19,1099
"Belgium",2020-09-20,1547
"Belgium",2020-09-21,1097
"Belgium",2020-09-22,1834
"Belgium",2020-09-23,1661
"Belgium",2020-09-24,1881
"Belgium",2020-09-25,2208
"Belgium",2020-09-26,1827
"Belgium",2020-09-27,1376
"Belgium",2020-09-28,1174
"Belgium",2020-09-29,1762
"Belgium",2020-09-30,1337
"Belgium",2020-10-01,2607
"Belgium",2020-10-02,3175
"Belgium",2020-10-03,3389
"Belgium",2020-10-04,2612
"Belgium",2020-10-05,1968
"Belgium",2020-10-06,2088
"Belgium",2020-10-07,3577
"Belgium",2020-10-08,5728
"Belgium",2020-10-09,5385
"Belgium",2020-10-10,7950
"Belgium",2020-10-11,5327
"Belgium",2020-10-12,3622
"Belgium",2020-10-13,7360
"Belgium",2020-10-14,8271
"Belgium",2020-10-15,10448
"Belgium",2020-10-16,10192
"Belgium",2020-10-17,10964
"Belgium",2020-10-18,9138
"Belgium",2020-10-19,8227
"Belgium",2020-10-20,9679
"Belgium",2020-10-21,13227
"Belgium",2020-10-22,16746
"Belgium",2020-10-23,17568
"Belgium",2020-10-24,17709
"Belgium",2020-10-25,15622
"Belgium",2020-10-26,12687
"Belgium",2020-10-27,13571
"Belgium",2020-10-28,21048
"Belgium",2020-10-29,23921
"Belgium",2020-10-30,20056
"Belgium",2020-10-31,16915
"Belgium",2020-11-01,11789
"Belgium",2020-11-02,6337
"Belgium",2020-11-03,5186
"Belgium",2020-11-04,15672
"Belgium",2020-11-05,11128
"Belgium",2020-11-06,8703
"Belgium",2020-11-07,6124
"Belgium",2020-11-08,6621
"Belgium",2020-11-09,2393
"Belgium",2020-11-10,4293
"Belgium",2020-11-11,7916
"Belgium",2020-11-12,5002
"Belgium",2020-11-13,4619
"Belgium",2020-11-14,6268
"Belgium",2020-11-15,4659
"Belgium",2020-11-16,1932
"Belgium",2020-11-17,2734
"Belgium",2020-11-18,5182
"Belgium",2020-11-19,4477
"Belgium",2020-11-20,3416
"Belgium",2020-11-21,3224
"Belgium",2020-11-22,1875
"Belgium",2020-11-23,1123
"Belgium",2020-11-24,1901
"Belgium",2020-11-25,3164
"Belgium",2020-11-26,2565
"Belgium",2020-11-27,3297
"Belgium",2020-11-28,3619
"Belgium",2020-11-29,2151
"Belgium",2020-11-30,746
"Belgium",2020-12-01,1867
"Belgium",2020-12-02,3040
"Belgium",2020-12-03,2605
"Belgium",2020-12-04,2582
"Belgium",2020-12-05,2503
"Belgium",2020-12-06,1814
"Belgium",2020-12-07,859
"Belgium",2020-12-08,1957
"Belgium",2020-12-09,3071
"Belgium",2020-12-10,2754
"Belgium",2020-12-11,0
"Belgium",2020-12-12,2762
"Belgium",2020-12-13,4978
"Belgium",2020-12-14,1074
"Belgium",2020-12-15,2211
"Belgium",2020-12-16,3636
"Belgium",2020-12-17,3146
"Belgium",2020-12-18,2835
"Belgium",2020-12-19,2721
"Belgium",2020-12-20,2170
"Belgium",2020-12-21,981
"Belgium",2020-12-22,2198
"Belgium",2020-12-23,3212
"Belgium",2020-12-24,2583
"Belgium",2020-12-25,2342
"Belgium",2020-12-26,784
"Belgium",2020-12-27,847
"Belgium",2020-12-28,857
"Belgium",2020-12-29,1677
"Belgium",2020-12-30,2831
"Belgium",2020-12-31,2254
"Belgium",2021-01-01,1793
"Belgium",2021-01-02,880
"Belgium",2021-01-03,842
"Belgium",2021-01-04,876
"Belgium",2021-01-05,1848
"Belgium",2021-01-06,2997
"Belgium",2021-01-07,2923
"Belgium",2021-01-08,2048
"Belgium",2021-01-09,1991
"Belgium",2021-01-10,1569
"Belgium",2021-01-11,960
"Belgium",2021-01-12,2099
"Belgium",2021-01-13,2927
"Belgium",2021-01-14,2637
"Belgium",2021-01-15,2203
"Belgium",2021-01-16,2120
"Belgium",2021-01-17,1630
"Belgium",2021-01-18,932
"Belgium",2021-01-19,1479
"Belgium",2021-01-20,3006
"Belgium",2021-01-21,2571
"Belgium",2021-01-22,2444
"Belgium",2021-01-23,2583
"Belgium",2021-01-24,1812
"Belgium",2021-01-25,1192
"Belgium",2021-01-26,1784
"Belgium",2021-01-27,3020
"Belgium",2021-01-28,2775
"Belgium",2021-01-29,2683
"Belgium",2021-01-30,2717
"Belgium",2021-01-31,2316
"Belgium",2021-02-01,1264
"Belgium",2021-02-02,1854
"Belgium",2021-02-03,3124
"Belgium",2021-02-04,2452
"Belgium",2021-02-05,2585
"Belgium",2021-02-06,2438
"Belgium",2021-02-07,1740
"Belgium",2021-02-08,873
"Belgium",2021-02-09,1851
"Belgium",2021-02-10,2617
"Belgium",2021-02-11,2149
"Belgium",2021-02-12,2120
"Belgium",2021-02-13,1895
"Belgium",2021-02-14,1516
"Belgium",2021-02-15,857
"Belgium",2021-02-16,1717
"Belgium",2021-02-17,2677
"Belgium",2021-02-18,2420
"Belgium",2021-02-19,3437
"Belgium",2021-02-20,2640
"Belgium",2021-02-21,2094
"Belgium",2021-02-22,1121
"Belgium",2021-02-23,2102
"Belgium",2021-02-24,3113
"Belgium",2021-02-25,3076
"Belgium",2021-02-26,2769
"Belgium",2021-02-27,2760
"Belgium",2021-02-28,2097
"Belgium",2021-03-01,783
"Belgium",2021-03-02,2050
"Belgium",2021-03-03,3264
"Belgium",2021-03-04,2643
"Belgium",2021-03-05,2759
"Belgium",2021-03-06,2799
"Belgium",2021-03-07,2082
"Belgium",2021-03-08,1117
"Belgium",2021-03-09,2163
"Belgium",2021-03-10,3434
"Belgium",2021-03-11,3503
"Belgium",2021-03-12,3615
"Belgium",2021-03-13,3598
"Belgium",2021-03-14,2962
"Belgium",2021-03-15,1578
"Belgium",2021-03-16,3165
"Belgium",2021-03-17,5116
"Belgium",2021-03-18,4659
"Belgium",2021-03-19,5140
"Belgium",2021-03-20,0
"Belgium",2021-03-21,9065
"Belgium",2021-03-22,2232
"Belgium",2021-03-23,3537
"Belgium",2021-03-24,6315
"Belgium",2021-03-25,5518
"Belgium",2021-03-26,6123
"Belgium",2021-03-27,5332
"Belgium",2021-03-28,4694
"Belgium",2021-03-29,2179
"Belgium",2021-03-30,3906
"Belgium",2021-03-31,5611
"Belgium",2021-04-01,5467
"Belgium",2021-04-02,4665
"Belgium",2021-04-03,4889
"Belgium",2021-04-04,3522
"Belgium",2021-04-05,1968
"Belgium",2021-04-06,1709
"Belgium",2021-04-07,3539
"Belgium",2021-04-08,4845
"Belgium",2021-04-09,4860
"Belgium",2021-04-10,4570
"Belgium",2021-04-11,2989
"Belgium",2021-04-12,1753
"Belgium",2021-04-13,3374
"Belgium",2021-04-14,4713
"Belgium",2021-04-15,3993
"Belgium",2021-04-16,3904
"Belgium",2021-04-17,3787
"Belgium",2021-04-18,2996
"Belgium",2021-04-19,1630
"Belgium",2021-04-20,3430
"Belgium",2021-04-21,5113
"Belgium",2021-04-22,4357
"Belgium",2021-04-23,3581
"Belgium",2021-04-24,3934
"Belgium",2021-04-25,2377
"Belgium",2021-04-26,1670
"Belgium",2021-04-27,2946
"Belgium",2021-04-28,3925
"Belgium",2021-04-29,3663
"Belgium",2021-04-30,3607
"Belgium",2021-05-01,3205
"Belgium",2021-05-02,2128
"Belgium",2021-05-03,1334
"Belgium",2021-05-04,2731
"Belgium",2021-05-05,4119
"Belgium",2021-05-06,3518
"Belgium",2021-05-07,3723
"Belgium",2021-05-08,3364
"Belgium",2021-05-09,2258
"Belgium",2021-05-10,1267
"Belgium",2021-05-11,2456
"Belgium",2021-05-12,3251
"Belgium",2021-05-13,2890
"Belgium",2021-05-14,1631
"Belgium",2021-05-15,1967
"Belgium",2021-05-16,1852
"Belgium",2021-05-17,972
"Belgium",2021-05-18,1819
"Belgium",2021-05-19,3800
"Belgium",2021-05-20,3192
"Belgium",2021-05-21,2906
"Belgium",2021-05-22,2516
"Belgium",2021-05-23,1753
"Belgium",2021-05-24,941
"Belgium",2021-05-25,855
"Belgium",2021-05-26,1975
"Belgium",2021-05-27,2891
"Belgium",2021-05-28,2360
"Belgium",2021-05-29,1860
"Belgium",2021-05-30,1437
"Belgium",2021-05-31,801
"Belgium",2021-06-01,1498
"Belgium",2021-06-02,1859
"Belgium",2021-06-03,1599
"Belgium",2021-06-04,1449
"Belgium",2021-06-05,1468
"Belgium",2021-06-06,928
"Belgium",2021-06-07,469
"Belgium",2021-06-08,904
"Belgium",2021-06-09,1183
"Belgium",2021-06-10,846
"Belgium",2021-06-11,784
"Belgium",2021-06-12,777
"Belgium",2021-06-13,573
"Belgium",2021-06-14,241
"Belgium",2021-06-15,508
"Belgium",2021-06-16,671
"Belgium",2021-06-17,493
"Belgium",2021-06-18,0
"Belgium",2021-06-19,833
"Belgium",2021-06-20,331
"Belgium",2021-06-21,225
"Belgium",2021-06-22,395
"Belgium",2021-06-23,1026
"Belgium",2021-06-24,847
"Belgium",2021-06-25,568
"Belgium",2021-06-26,0
"Belgium",2021-06-27,0
"Belgium",2021-06-28,1002
"Belgium",2021-06-29,1072
"Belgium",2021-06-30,581
"Belgium",2021-07-01,754
"Belgium",2021-07-02,623
"Belgium",2021-07-03,0
"Belgium",2021-07-04,0
"Belgium",2021-07-05,1855
"Belgium",2021-07-06,742
"Belgium",2021-07-07,1990
"Belgium",2021-07-08,1382
"Belgium",2021-07-09,1223
"Belgium",2021-07-10,0
"Belgium",2021-07-11,0
"Belgium",2021-07-12,3329
"Belgium",2021-07-13,1303
"Belgium",2021-07-14,2284
"Belgium",2021-07-15,1453
"Belgium",2021-07-16,1344
"Belgium",2021-07-17,0
"Belgium",2021-07-18,0
"Belgium",2021-07-19,3795
"Belgium",2021-07-20,1467
"Belgium",2021-07-21,0
"Belgium",2021-07-22,3486
"Belgium",2021-07-23,0
"Belgium",2021-07-24,1304
"Belgium",2021-07-25,0
"Belgium",2021-07-26,4232
"Belgium",2021-07-27,1333
"Belgium",2021-07-28,2059
"Belgium",2021-07-29,1862
"Belgium",2021-07-30,1764
"Belgium",2021-07-31,0
"Belgium",2021-08-01,0
"Belgium",2021-08-02,4303
"Belgium",2021-08-03,1740
"Belgium",2021-08-04,2176
"Belgium",2021-08-05,1973
"Belgium",2021-08-06,1819
"Belgium",2021-08-07,0
"Belgium",2021-08-08,0
"Belgium",2021-08-09,4653
"Belgium",2021-08-10,1748
"Belgium",2021-08-11,2609
"Belgium",2021-08-12,2119
"Belgium",2021-08-13,2014
"Belgium",2021-08-14,0
"Belgium",2021-08-15,0
"Belgium",2021-08-16,5010
"Belgium",2021-08-17,1741
"Belgium",2021-08-18,2746
"Belgium",2021-08-19,2192
"Belgium",2021-08-20,2168
"Belgium",2021-08-21,0
"Belgium",2021-08-22,0
"Belgium",2021-08-23,4876
"Belgium",2021-08-24,1611
"Belgium",2021-08-25,2895
"Belgium",2021-08-26,2467
"Belgium",2021-08-27,2334
"Belgium",2021-08-28,0
"Belgium",2021-08-29,0
"Belgium",2021-08-30,4901
"Belgium",2021-08-31,1854
"Belgium",2021-09-01,2842
"Belgium",2021-09-02,2204
"Belgium",2021-09-03,2298
"Belgium",2021-09-04,0
"Belgium",2021-09-05,0
"Belgium",2021-09-06,4648
"Belgium",2021-09-07,1847
"Belgium",2021-09-08,2553
"Belgium",2021-09-09,2270
"Belgium",2021-09-10,2190
"Belgium",2021-09-11,0
"Belgium",2021-09-12,0
"Belgium",2021-09-13,4865
"Belgium",2021-09-14,1725
"Belgium",2021-09-15,3008
"Belgium",2021-09-16,2359
"Belgium",2021-09-17,2341
"Belgium",2021-09-18,0
"Belgium",2021-09-19,0
"Belgium",2021-09-20,5071
"Belgium",2021-09-21,1797
"Belgium",2021-09-22,2554
"Belgium",2021-09-23,2287
"Belgium",2021-09-24,2200
"Belgium",2021-09-25,0
"Belgium",2021-09-26,0
"Belgium",2021-09-27,4635
"Belgium",2021-09-28,1874
"Belgium",2021-09-29,2589
"Belgium",2021-09-30,2133
"Belgium",2021-10-01,2243
"Belgium",2021-10-02,0
"Belgium",2021-10-03,0
"Belgium",2021-10-04,4660
"Belgium",2021-10-05,1730
"Belgium",2021-10-06,2604
"Belgium",2021-10-07,2497
"Belgium",2021-10-08,2414
"Belgium",2021-10-09,0
"Belgium",2021-10-10,0
"Belgium",2021-10-11,5460
"Belgium",2021-10-12,2440
"Belgium",2021-10-13,3667
"Belgium",2021-10-14,3552
"Belgium",2021-10-15,3648
"Belgium",2021-10-16,0
"Belgium",2021-10-17,0
"Belgium",2021-10-18,9164
"Belgium",2021-10-19,3854
"Belgium",2021-10-20,6552
"Belgium",2021-10-21,6239
"Belgium",2021-10-22,6682
"Belgium",2021-10-23,0
"Belgium",2021-10-24,0
"Belgium",2021-10-25,15842
"Belgium",2021-10-26,5745
"Belgium",2021-10-27,8771
"Belgium",2021-10-28,9195
"Belgium",2021-10-29,8737
"Belgium",2021-10-30,0
"Belgium",2021-10-31,0
"Belgium",2021-11-01,0
"Belgium",2021-11-02,0
"Belgium",2021-11-03,32708
"Belgium",2021-11-04,10190
"Belgium",2021-11-05,0
"Belgium",2021-11-06,10915
"Belgium",2021-11-07,0
"Belgium",2021-11-08,24367
"Belgium",2021-11-09,0
"Belgium",2021-11-10,24718
"Belgium",2021-11-11,0
"Belgium",2021-11-12,21164
"Belgium",2021-11-13,0
"Belgium",2021-11-14,0
"Belgium",2021-11-15,27762
"Belgium",2021-11-16,12388
"Belgium",2021-11-17,18437
"Belgium",2021-11-18,16699
"Belgium",2021-11-19,21502
"Belgium",2021-11-20,0
"Belgium",2021-11-21,0
"Belgium",2021-11-22,42060
"Belgium",2021-11-23,12115
"Belgium",2021-11-24,23350
"Belgium",2021-11-25,20836
"Belgium",2021-11-26,21772
"Belgium",2021-11-27,0
"Belgium",2021-11-28,0
"Belgium",2021-11-29,47836
"Belgium",2021-11-30,16566
"Belgium",2021-12-01,20409
"Belgium",2021-12-02,23113
"Belgium",2021-12-03,17910
"Belgium",2021-12-04,0
"Belgium",2021-12-05,0
"Belgium",2021-12-06,41439
"Belgium",2021-12-07,10878
"Belgium",2021-12-08,18714
"Belgium",2021-12-09,16029
"Belgium",2021-12-10,15245
"Belgium",2021-12-11,0
"Belgium",2021-12-12,0
"Belgium",2021-12-13,29421
"Belgium",2021-12-14,9076
"Belgium",2021-12-15,11851
"Belgium",2021-12-16,0
"Belgium",2021-12-17,10040
"Belgium",2021-12-18,9604
"Belgium",2021-12-19,0
"Belgium",2021-12-20,17390
"Belgium",2021-12-21,293
"Belgium",2021-12-22,5838
"Belgium",2021-12-23,7593
"Belgium",2021-12-24,7233
"Belgium",2021-12-25,0
"Belgium",2021-12-26,0
"Belgium",2021-12-27,14760
"Belgium",2021-12-28,9965
"Belgium",2021-12-29,12945
"Belgium",2021-12-30,13876
"Belgium",2021-12-31,15686
"Belgium",2022-01-01,0
"Belgium",2022-01-02,0
"Belgium",2022-01-03,27941
"Belgium",2022-01-04,18630
"Belgium",2022-01-05,27796
"Belgium",2022-01-06,27282
"Belgium",2022-01-07,24694
"Belgium",2022-01-08,0
"Belgium",2022-01-09,0
"Belgium",2022-01-10,54846
"Belgium",2022-01-11,21311
"Belgium",2022-01-12,39321
"Belgium",2022-01-13,0
"Belgium",2022-01-14,63567
"Belgium",2022-01-15,0
"Belgium",2022-01-16,0
"Belgium",2022-01-17,73296
"Belgium",2022-01-18,37435
"Belgium",2022-01-19,53851
"Belgium",2022-01-20,67448
"Belgium",2022-01-21,54478
"Belgium",2022-01-22,0
"Belgium",2022-01-23,0
"Belgium",2022-01-24,133480
"Belgium",2022-01-25,47493
"Belgium",2022-01-26,61227
"Belgium",2022-01-27,68285
"Belgium",2022-01-28,48201
"Belgium",2022-01-29,0
"Belgium",2022-01-30,0
"Belgium",2022-01-31,99314
"Belgium",2022-02-01,28962
"Belgium",2022-02-02,45428
"Belgium",2022-02-03,38027
"Belgium",2022-02-04,28382
"Belgium",2022-02-05,0
"Belgium",2022-02-06,0
"Belgium",2022-02-07,48795
"Belgium",2022-02-08,19057
"Belgium",2022-02-09,22333
"Belgium",2022-02-10,19616
"Belgium",2022-02-11,15242
"Belgium",2022-02-12,0
"Belgium",2022-02-13,0
"Belgium",2022-02-14,26458
"Belgium",2022-02-15,12762
"Belgium",2022-02-16,12714
"Belgium",2022-02-17,11503
"Belgium",2022-02-18,9705
"Belgium",2022-02-19,0
"Belgium",2022-02-20,0
"Belgium",2022-02-21,17989
"Belgium",2022-02-22,8356
"Belgium",2022-02-23,8473
"Belgium",2022-02-24,8634
"Belgium",2022-02-25,6359
"Belgium",2022-02-26,0
"Belgium",2022-02-27,0
"Belgium",2022-02-28,13280
"Belgium",2022-03-01,6527
"Belgium",2022-03-02,0
"Belgium",2022-03-03,7738
"Belgium",2022-03-04,14713
"Belgium",2022-03-05,0
"Belgium",2022-03-06,0
"Belgium",2022-03-07,15335
"Belgium",2022-03-08,7495
"Belgium",2022-03-09,0
"Belgium",2022-03-10,20549
"Belgium",2022-03-11,10381
"Belgium",2022-03-12,0
"Belgium",2022-03-13,0
"Belgium",2022-03-14,18032
"Belgium",2022-03-15,0
"Belgium",2022-03-16,25700
"Belgium",2022-03-17,12275
"Belgium",2022-03-18,0
"Belgium",2022-03-19,11502
"Belgium",2022-03-20,0
"Belgium",2022-03-21,21384
"Belgium",2022-03-22,12669
"Belgium",2022-03-23,16162
"Belgium",2022-03-24,13457
"Belgium",2022-03-25,10852
"Belgium",2022-03-26,0
"Belgium",2022-03-27,0
"Belgium",2022-03-28,25362
"Belgium",2022-03-29,0
"Belgium",2022-03-30,0
"Belgium",2022-03-31,43601
"Belgium",2022-04-01,0
"Belgium",2022-04-02,0
"Belgium",2022-04-03,0
"Belgium",2022-04-04,30475
"Belgium",2022-04-05,0
"Belgium",2022-04-06,0
"Belgium",2022-04-07,34209
"Belgium",2022-04-08,0
"Belgium",2022-04-09,0
"Belgium",2022-04-10,0
"Belgium",2022-04-11,28099
"Belgium",2022-04-12,0
"Belgium",2022-04-13,0
"Belgium",2022-04-14,29132
"Brazil",2020-02-26,1
"Brazil",2020-02-27,0
"Brazil",2020-02-28,0
"Brazil",2020-02-29,1
"Brazil",2020-03-01,0
"Brazil",2020-03-02,0
"Brazil",2020-03-03,0
"Brazil",2020-03-04,2
"Brazil",2020-03-05,0
"Brazil",2020-03-06,9
"Brazil",2020-03-07,0
"Brazil",2020-03-08,7
"Brazil",2020-03-09,5
"Brazil",2020-03-10,6
"Brazil",2020-03-11,7
"Brazil",2020-03-12,14
"Brazil",2020-03-13,99
"Brazil",2020-03-14,0
"Brazil",2020-03-15,11
"Brazil",2020-03-16,38
"Brazil",2020-03-17,121
"Brazil",2020-03-18,51
"Brazil",2020-03-19,249
"Brazil",2020-03-20,172
"Brazil",2020-03-21,228
"Brazil",2020-03-22,525
"Brazil",2020-03-23,378
"Brazil",2020-03-24,323
"Brazil",2020-03-25,307
"Brazil",2020-03-26,431
"Brazil",2020-03-27,432
"Brazil",2020-03-28,487
"Brazil",2020-03-29,352
"Brazil",2020-03-30,323
"Brazil",2020-03-31,1138
"Brazil",2020-04-01,1119
"Brazil",2020-04-02,1208
"Brazil",2020-04-03,1012
"Brazil",2020-04-04,1304
"Brazil",2020-04-05,770
"Brazil",2020-04-06,1031
"Brazil",2020-04-07,1873
"Brazil",2020-04-08,2136
"Brazil",2020-04-09,1922
"Brazil",2020-04-10,1546
"Brazil",2020-04-11,1089
"Brazil",2020-04-12,1465
"Brazil",2020-04-13,1238
"Brazil",2020-04-14,1832
"Brazil",2020-04-15,3058
"Brazil",2020-04-16,2105
"Brazil",2020-04-17,3257
"Brazil",2020-04-18,2976
"Brazil",2020-04-19,1996
"Brazil",2020-04-20,2089
"Brazil",2020-04-21,2336
"Brazil",2020-04-22,2678
"Brazil",2020-04-23,4279
"Brazil",2020-04-24,4007
"Brazil",2020-04-25,5281
"Brazil",2020-04-26,3776
